ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
GOBP_EMBRYO_IMPLANTATION	GOBP_EMBRYO_IMPLANTATION	41	0.505346102561686	1.52856706531637	0.0206358627635207	0.164802759419511	0.141809633956036	4988	tags=59%, list=33%, signal=39%	CALCA/EPO/ITGB4/DDR1/FBLN1/LIF/SPP1/TEAD4/MMP9/TPPP3/AGO2/TRIM28/MMP2/VEGFA/PRLR/SMURF2/VMP1/PPARD/FKBP4/RPL29/BSG/SYDE1/ACVR1B/UBE2Q1
GOMF_LIGASE_ACTIVITY_FORMING_CARBON_SULFUR_BONDS	GOMF_LIGASE_ACTIVITY_FORMING_CARBON_SULFUR_BONDS	36	-0.428350812830531	-1.58644357105802	0.0206876560445084	0.164932515543847	0.14192128662836	1473	tags=36%, list=10%, signal=33%	SLC27A4/ACSF2/SUCLG2/ACSL5/ACSS3/ACSM3/ACSM1/ACSL1/ACSM2B/SLC27A2/ACSM2A/ACSM5/SLC27A5
GOBP_DEMETHYLATION	GOBP_DEMETHYLATION	61	-0.336190477956041	-1.4574436670098	0.0207318424244469	0.16497097483721	0.141954380117409	1065	tags=15%, list=7%, signal=14%	CYP3A5/POR/CYP3A43/KDM8/CYP2C9/CYP2C8/CYP1A1/CYP3A4/CYP1A2
GOBP_REGULATION_OF_NERVOUS_SYSTEM_DEVELOPMENT	GOBP_REGULATION_OF_NERVOUS_SYSTEM_DEVELOPMENT	275	0.350457886958778	1.3025311301369	0.0207635882122696	0.16497097483721	0.141954380117409	5098	tags=40%, list=34%, signal=27%	OXTR/SPINT1/DKK1/SRPX2/DBN1/EFNA5/XRCC2/WDR62/SEMA6A/CRABP2/KIF14/ASPM/SMARCD3/LIF/EPHB3/SPP1/LIMK1/EZH2/PLXNA3/LHX2/TGFB1/PTPRS/ITPKA/PTN/PLXNA1/ROBO1/TNFRSF21/NAP1L1/LGI4/MYRF/MDK/SEMA5B/CLSTN1/MTMR2/TREM2/SERPINE2/HDAC2/HIF1A/HMGB2/SEMA4A/HGF/FAIM/CTSC/AGRN/HOOK3/ANKRD27/TRIM11/MAPT/E2F1/RELN/HEY1/ULK2/BHLHE41/NOTCH1/NUMBL/HES6/CLCF1/AMIGO2/PRKCI/NFATC4/ARHGAP4/PPP1CC/TRPV2/TSPO/KDM1A/SEMA4F/NLGN2/ADNP/SRRT/HDAC1/YWHAH/VEGFA/OBSL1/SEMA4D/SEMA4C/DLG5/RND2/NIN/PLXNC1/SKIL/PARD3/IL1RAP/NF2/TMEM98/CHD7/DIP2B/ZNF335/CUL7/STK25/CAPRIN1/RARG/BMPR1A/RAB11A/DOCK7/TP53/APPL2/PLXNA2/CDKN2B/NRP1/BIN1/FLRT3/DNAJB11/PCM1/FIG4/NCMAP/TRIM32/RYK/EIF4G2/DYNLT1/ARMCX5-GPRASP2/PLXND1
GOCC_U1_SNRNP	GOCC_U1_SNRNP	18	0.607863183627774	1.58741882971941	0.0210262782309342	0.166487936845622	0.143259697018023	5481	tags=94%, list=37%, signal=60%	SNRPN/SNRPB/SNRPD2/SNRPD1/SNRPF/SNRPA/PRPF39/SNRPE/SNRPG/LUC7L3/SNRPB2/PRPF40A/LUC7L/SNRPD3/SNRPC/RNVU1-6/SNRNP70
GOBP_POSITIVE_REGULATION_OF_ACTIVATED_T_CELL_PROLIFERATION	GOBP_POSITIVE_REGULATION_OF_ACTIVATED_T_CELL_PROLIFERATION	18	0.607671155112364	1.58691735226623	0.0210262782309342	0.166487936845622	0.143259697018023	2396	tags=44%, list=16%, signal=37%	EPO/CD24/IGF2/TNFSF9/PYCARD/IL27RA/RPS3/IL18
GOMF_FAD_BINDING	GOMF_FAD_BINDING	35	-0.435097942119503	-1.5866869202507	0.0211014672215247	0.166798650609667	0.143527060290941	1352	tags=46%, list=9%, signal=42%	D2HGDH/MICAL2/MMACHC/AIFM1/NQO2/CRY2/PRODH2/ACOX1/ACOX2/XDH/KMO/DAO/LDHD/PRODH/AOX1/STEAP4
GOBP_REGULATION_OF_LIPID_BIOSYNTHETIC_PROCESS	GOBP_REGULATION_OF_LIPID_BIOSYNTHETIC_PROCESS	134	-0.265809276757369	-1.34113614975572	0.0211489176721036	0.166889418364899	0.143605164214624	1174	tags=21%, list=8%, signal=19%	ENPP7/CES1/EGR1/C3/SOD1/SIK1/POR/APOA1/IGFBP7/CCDC3/APOC1/AVPR1A/CYP7A1/RGN/APOA5/ARMC5/APOC3/PCK1/FABP3/INSIG1/THRSP/PDK4/GPLD1/MFSD2A/HSD17B13/SEC14L2/ACADL/HTR2B
GOBP_POSITIVE_REGULATION_OF_ERBB_SIGNALING_PATHWAY	GOBP_POSITIVE_REGULATION_OF_ERBB_SIGNALING_PATHWAY	28	0.556401465301361	1.58273585020998	0.0212991583523481	0.167459948647523	0.144096094650647	3202	tags=46%, list=21%, signal=37%	TGFA/AGR2/ADORA1/PLAUR/MMP9/NUP62/ADAM17/AFAP1L2/CNOT9/CBL/SHKBP1/CCDC88A/HIP1R
GOBP_NUCLEOSOME_ASSEMBLY	GOBP_NUCLEOSOME_ASSEMBLY	41	0.503012210961351	1.52150752767235	0.0213294891488547	0.167459948647523	0.144096094650647	2204	tags=37%, list=15%, signal=31%	HJURP/ASF1B/CHAF1B/SOX9/MCM2/OIP5/CENPW/SMYD3/NAP1L1/DNAJC9/MIS18A/HMGB2/NPM1/CHAF1A/NASP
GOCC_POLYSOME	GOCC_POLYSOME	61	0.456355039593121	1.46195863281925	0.0213128890134484	0.167459948647523	0.144096094650647	6168	tags=67%, list=41%, signal=40%	MSI1/LARP6/MSI2/RPS21/AGO2/RPS3/RPL8/RPL36A/LARP4B/MCRS1/RPS6/RPL18A/RPL6/RPL32/RPL18/RPS23/RPL7A/RPS4X/DHX9/GCN1/RPL38/UNK/RPL39/NUFIP2/RPL19/RPL31/RPL30/DRG1/VBP1/ATXN2/LARP1/EIF3H/RPL36/RPL24/FXR1/AGO1/PNPT1/RPL10A/RPL41/PSMA1/RPL11
GOBP_LEUKOCYTE_CHEMOTAXIS	GOBP_LEUKOCYTE_CHEMOTAXIS	172	0.37247340872503	1.34275528091503	0.0219383094056263	0.171948911557612	0.147958761691929	1953	tags=18%, list=13%, signal=16%	CHGA/CALCA/CXCL5/TNFAIP6/S100A9/S100A8/CXCL17/S100A14/CCL26/CXCL1/PF4V1/TGFB2/CSF3R/CCL20/PLA2G7/STK39/PTN/TRPM2/FCER1G/ALOX5/XCL1/NBL1/MDK/VAV3/CXCL6/TRPV4/LGALS9/VEGFB/LGALS3/ADAM17/MIF
GOBP_MESONEPHRIC_TUBULE_MORPHOGENESIS	GOBP_MESONEPHRIC_TUBULE_MORPHOGENESIS	36	0.513950962719522	1.53461430624958	0.0221907654487849	0.173634319869076	0.149409023426362	1758	tags=25%, list=12%, signal=22%	SIX2/NPNT/GPC3/SOX9/HNF1B/HOXB7/MAGED1/LAMA5/LZTS2
GOBP_AMINO_ACID_TRANSMEMBRANE_TRANSPORT	GOBP_AMINO_ACID_TRANSMEMBRANE_TRANSPORT	70	0.445604699660261	1.46061557784459	0.0223642557074608	0.174697216300704	0.150323625550946	2131	tags=27%, list=14%, signal=23%	SLC7A10/SLC1A7/SLC1A5/SLC38A5/SLC3A1/SLC6A6/SLC38A1/SLC7A1/RGS2/SLC7A11/ATP1A2/SLC6A9/SFXN3/SLC7A7/TSPO2/SLC36A1/SLC7A5/SLC7A6/RGS4
GOBP_MAST_CELL_ACTIVATION	GOBP_MAST_CELL_ACTIVATION	49	0.482614074697005	1.50573267615558	0.0226526693688434	0.176652749363754	0.152006324486551	1061	tags=14%, list=7%, signal=13%	CHGA/HAVCR1/IL13RA2/ENPP3/UNC13D/NDRG1/CPLX2
GOBP_GLUTAMINE_FAMILY_AMINO_ACID_CATABOLIC_PROCESS	GOBP_GLUTAMINE_FAMILY_AMINO_ACID_CATABOLIC_PROCESS	21	-0.494789294033084	-1.62310015368018	0.0229197738728125	0.178435823439346	0.153540625749873	1507	tags=62%, list=10%, signal=56%	NOS3/FAH/PRODH2/ARG1/GOT1/OAT/GLUL/ALDH4A1/GOT2/ADHFE1/DAO/PRODH/GLS2
GOBP_NEGATIVE_REGULATION_OF_LIPID_TRANSPORT	GOBP_NEGATIVE_REGULATION_OF_LIPID_TRANSPORT	24	-0.447595526307883	-1.54057943839099	0.0232886864698895	0.180998791493261	0.155746010919677	1897	tags=42%, list=13%, signal=36%	THBS1/FIS1/ABCG5/IRS2/CRY2/SHH/ABCG8/APOC1/APOC3/CYP4F2
GOCC_TRANSCRIPTION_REGULATOR_COMPLEX	GOCC_TRANSCRIPTION_REGULATOR_COMPLEX	376	0.333525507838729	1.25490037910677	0.0233269994208987	0.180998791493261	0.155746010919677	5212	tags=43%, list=35%, signal=29%	RBPJL/SIX2/ARNT2/PITX1/SOX4/ANKRD1/DEPDC1/NFE2L3/BEX1/HMGA1/E2F2/SOX9/HNF1B/SCX/CTBP2/RBL1/E2F8/TEAD4/NR6A1/LIN9/TEAD2/BCL9/GFI1/BATF/E2F5/CHD3/TCF3/E2F3/ARNTL2/GMNN/HOXA10/CDK4/HDAC2/HIF1A/NPAS2/CORO2A/TFDP1/SUPT3H/KLF5/MTA3/MXD1/IVNS1ABP/CDK2/RBBP8/MXD3/TAF1D/TRIM28/PYGO2/NFATC2/DDIT3/E2F1/MED22/E2F6/MED10/TAF4/PRKDC/CBX5/GATA4/SFPQ/CBX3/HES6/CSNK2A1/SMAD5/GTF3C6/NFYA/ATF5/TAF1A/NFATC4/PARP1/GTF3C2/MAFG/POU2F1/RUNX1/KDM1A/TAF3/NCOA6/KAT2A/WWTR1/HDAC4/ATF4/LEF1/ADNP/PBX3/SIX5/CDK7/HDAC1/SUB1/TFAP4/TAF6/MED15/RBBP4/BCL9L/SP3/TAF9/RFXANK/DR1/CBFB/TAF1B/MDM4/FOSL1/CEBPA/RFXAP/MED28/RELB/NONO/SKIL/LDB1/GTF3C3/NCOR2/PPARG/TEAD3/TRRAP/TBL1XR1/MED23/PBX2/RCOR3/AATF/E2F4/RARG/BATF2/TCF7L1/STAT1/RBM14/CHD4/TBP/DDX20/CREB3/TP53/PKNOX1/CTBP1/GTF3C4/CREB1/ERCC3/LMO4/XRCC6/GPS2/ATF7/BIN1/TLE3/ATF2/MED20/RBBP7/BRF2/MED17/PRDM10/PHF12/GTF2H1/SPI1/CEBPG/RBPJ/GTF2E2/ATF7IP/GEMIN5/SNF8/GATAD2B/MED14/MED1/MED24/MMS19/MED8/ETV3
GOBP_EXCRETION	GOBP_EXCRETION	36	-0.424209360566262	-1.57110525460642	0.0235809902443608	0.182664098053146	0.157178975479941	1470	tags=36%, list=10%, signal=33%	ABCG5/GUCA2B/EDNRB/EDN1/ABCG8/OXT/AVPR1A/GRHPR/AQP9/ABCG2/ADRA1A/SLC22A12/AQP6
GOBP_REGULATION_OF_FATTY_ACID_BIOSYNTHETIC_PROCESS	GOBP_REGULATION_OF_FATTY_ACID_BIOSYNTHETIC_PROCESS	35	-0.4328571766754	-1.57851544234347	0.0236852826692957	0.183166185975887	0.157611012569541	912	tags=29%, list=6%, signal=27%	APOA1/APOC1/AVPR1A/CYP7A1/RGN/APOA5/APOC3/INSIG1/PDK4/ACADL
GOBP_IMPORT_ACROSS_PLASMA_MEMBRANE	GOBP_IMPORT_ACROSS_PLASMA_MEMBRANE	114	0.408295225529194	1.4207986307299	0.0237471713186401	0.183339226153894	0.157759910345217	3583	tags=39%, list=24%, signal=30%	KCNH2/FXYD2/WNK2/FOLR1/SLC39A4/SLC1A5/KCNQ1/SLC2A1/SLC6A6/SLC7A1/RGS2/SLC5A1/KCNJ11/ATP1A1/SLC7A11/ATP1A2/SLC2A5/TRPM2/SLC6A9/SLC39A10/KCNK5/TRPV4/TSPO2/SLC39A6/SLC36A1/ATP1B3/SLC7A5/SLC12A8/RGS4/HCN2/SLC12A2/STEAP2/SLC15A1/SLC36A4/TRPV2/SLC9A3/KCNJ3/SLC9A7/PRNP/WNK4/SLC9A1/SLC12A9/ATP1B1/SLC1A4
GOBP_CARDIAC_VENTRICLE_DEVELOPMENT	GOBP_CARDIAC_VENTRICLE_DEVELOPMENT	86	0.426186669501896	1.43349324349511	0.0239333413957269	0.184469608099955	0.15873258246895	2285	tags=27%, list=15%, signal=23%	SFRP2/TNNC1/MYL3/PTK7/FZD2/SOX4/TGFB2/FZD1/SMARCD3/TMEM65/TGFB1/NSD2/ROBO1/FGFR2/JAG1/HIF1A/FOXC1/CNTRL/PPP1R13L/HEY1/ACVR1/NOTCH1/GATA4
GOBP_CYTOLYSIS	GOBP_CYTOLYSIS	22	-0.494320242245283	-1.66271935837484	0.0240455278922479	0.184540676985198	0.158793735890394	550	tags=32%, list=4%, signal=31%	C5/C8G/C8B/C8A/C9/C7/C6
GOBP_CELLULAR_RESPONSE_TO_UV	GOBP_CELLULAR_RESPONSE_TO_UV	81	0.429496743680128	1.4338473348803	0.0240618770638028	0.184540676985198	0.158793735890394	2783	tags=27%, list=19%, signal=22%	MAPK13/AURKB/AQP1/CDC25A/PBK/BMF/CHEK1/MMP9/BAK1/RHNO1/OPN1SW/PRKCD/POLD1/POLA1/NPM1/POLD3/MMP2/PCNA/NFATC4/PARP1/KDM1A/ATF4
GOBP_DEFENSE_RESPONSE_TO_BACTERIUM	GOBP_DEFENSE_RESPONSE_TO_BACTERIUM	192	0.366691523238175	1.33455622986168	0.0240125745917841	0.184540676985198	0.158793735890394	2431	tags=24%, list=16%, signal=21%	REG3G/CHGA/DMBT1/S100A9/S100A8/IGHV2-26/IGHV3-49/IGHV3-73/IGHV4-31/RNASE2/PI3/S100A14/AQP1/IGHV3-43/CYBA/ANXA3/CCL20/COLEC12/IGHV3-33/IGHV3-30/IGHV3-64/IGHV2-70/IGHV2-5/FCER1G/COCH/TLR5/PRKCD/PYCARD/TREM2/IGHV3-20/CXCL6/HMGB2/IGHV4-28/RIPK2/IL27RA/IGHV4-34/ADAM17/IGHV1-24/IGHV3-23/F2RL1/EMILIN2/SPON2/IGHV3-74/IGHV3-48/RBCK1/DEFB1/DROSHA
GOBP_RNA_SPLICING	GOBP_RNA_SPLICING	369	0.337581966359548	1.26951535338619	0.0242785735021939	0.185895348267623	0.159959404713951	8088	tags=77%, list=54%, signal=36%	ESRP1/RNU4-2/ILDR1/RNU4-1/RAVER2/SNRPN/DDX39A/TTF2/RAVER1/SNRPB/KHDC4/SNRPD2/SNRPA1/SF3A2/LGALS3/SF3B4/IVNS1ABP/RBM38/SMN2/PTBP2/PRMT1/TIA1/PCBP4/SNRPD1/TSEN54/ALYREF/PRPF3/PTBP3/RALY/SNRPF/SNRPA/THOC5/TCERG1/SFPQ/NCBP2/CLK2/GEMIN7/PPIH/RBM12B/FUS/PRPF39/KDM1A/SNRPE/HNRNPA1/PABPC1/HNRNPA3/SRSF9/SCNM1/PAXBP1/LSM2/RBMX/RBM17/SFSWAP/JMJD6/THOC2/AKAP8L/HNRNPU/THOC1/SNRPG/DDX39B/KHSRP/RBM12/RRAGC/CWC27/PRPF38B/ILDR2/NCL/YBX1/EFTUD2/NONO/LUC7L3/RNPS1/COIL/ACIN1/CLASRP/U2AF2/PPP1R9B/SNU13/DHX9/SUGP2/FAM50A/SRPK1/DAZAP1/DBR1/RBM24/SNRNP40/USP39/SRSF11/CWC22/PRPF38A/METTL4/RBM39/LSM7/GPATCH1/DHX15/GEMIN2/SMN1/RBM28/ZCCHC8/LSM4/KHDRBS1/SNRPB2/SART3/RBM3/SNRNP200/HNRNPL/RBM4/PRPF40A/LUC7L/HNRNPH1/RBM14/PTBP1/PPP2R1A/PHF5A/HNRNPA1L2/TSEN34/SRSF3/DDX20/HNRNPH3/PRPF6/SRSF2/DHX35/PPIL1/SNRPD3/ISY1/RBM4B/HNRNPM/SF3B1/THOC3/PRPF4/THOC7/PQBP1/TSEN15/MAGOHB/SNRPC/CDK12/SREK1IP1/RBM15B/SRSF7/EIF4A3/TRA2A/SRSF1/CWF19L1/CCAR2/ZMAT5/HNRNPC/HNRNPA2B1/GEMIN5/SREK1/SYNCRIP/HNRNPLL/PRPF4B/STRAP/NOL3/VIRMA/PDCD7/THOC6/RNVU1-6/CD2BP2/ESS2/RSRC1/SF3A3/RBM19/PNN/WBP11/TSEN2/HTATSF1/TGS1/RBMX2/HNRNPR/RPS13/DDX23/SNRNP70/U2AF1L4/ARL6IP4/PPIE/FXR1/CASC3/MAGOH/LSM1/PPIG/RBM42/ECD/METTL3/PSIP1/TRA2B/DDX46/SRPK2/HSPA1A/IWS1/AKAP17A/SRSF10/WTAP/RBM8A/ZRSR2/BUD31/MTREX/TXNL4A/SF3B3/PRKRIP1/RBFOX2/CRNKL1/RBM25/ZBTB8OS/SCAF1/RNPC3/SMNDC1/MBNL3/CIR1/RBM10/PRPF31/SF3B6/ZRANB2/SRSF6/RBM6/DDX1/ZPR1/WDR83/PUF60/DHX8/GEMIN8/ZCRB1/RNF113A/ZNF638/RBM15/CCNL2/BUD13/PRX/RRP1B/DDX17/NSRP1/SNRNP27/RBM22/USB1/SNRNP35/PPP2CA/PPWD1/METTL16/RBM5/SNRNP48/TFIP11/HNRNPK/GEMIN6/SNW1/TAF15/NCBP1/SCAF11/RBM41/SF3B5/HNRNPF/PRPF19/RP9/SUGP1/PPIL3/CCNL1/MPHOSPH10/CLK3/CLK1/SF3B2/YTHDC1/PPP1R8/REST/POLR2A/LSM8/LUC7L2/TARDBP/RBMXL1/SRSF4/SART1/CDK13/LSM3/RTRAF/CWC15/DHX38/SF3A1/AAR2/TRPT1/GEMIN4/BCAS2/ZNF326/LSM10/FAM172A/MFAP1
GOMF_GROWTH_FACTOR_ACTIVITY	GOMF_GROWTH_FACTOR_ACTIVITY	84	0.429363181357107	1.44478012241717	0.0246284626049931	0.188263700967328	0.161997327080099	2710	tags=35%, list=18%, signal=28%	FGF19/INHA/DKK1/LEFTY1/TGFA/IGF2/CXCL1/TGFB2/BMP6/PDGFD/BMP8B/LIF/GDF11/TGFB1/PTN/MDK/JAG1/CLEC11A/GDF15/VEGFB/HGF/TFF1/KITLG/CLCF1/CSF1/JAG2/REG1A/INHBB/TGFB3
GOBP_VITAMIN_METABOLIC_PROCESS	GOBP_VITAMIN_METABOLIC_PROCESS	90	-0.302417594287467	-1.36259303584602	0.0249394544727707	0.19032741571325	0.163773114292277	1199	tags=24%, list=8%, signal=23%	PDXP/BTD/CYP4F11/MMAA/CLYBL/CBR1/PNPO/SHMT1/ALPL/CYP4F3/CYP27A1/SLC23A2/RGN/TTPA/CYP11A1/NNMT/UGT1A4/CYP4F2/UGT1A3/CYP1A1/CYP3A4/CYP26A1
GOBP_METANEPHROS_DEVELOPMENT	GOBP_METANEPHROS_DEVELOPMENT	49	0.479991968146652	1.49755182996765	0.0250017941366076	0.190489860088439	0.163912894581545	1430	tags=20%, list=10%, signal=19%	SIX2/FOXJ1/FRAS1/GPC3/LIF/SOX9/HNF1B/GDF11/AKR1B1/OSR2
GOCC_CELL_CELL_JUNCTION	GOCC_CELL_CELL_JUNCTION	368	0.334594380210738	1.25867272652712	0.0250501002004008	0.19054502447518	0.163960362485108	3586	tags=26%, list=24%, signal=21%	KIRREL2/OXTR/EPCAM/CTNND2/SAPCD2/PKP3/CLDN10/VANGL2/DES/PTK7/CLDN4/EPPK1/POF1B/DBN1/CDH6/BAIAP2L2/ILDR1/EVPL/CDCA3/EFNA5/DSG2/SLC2A1/ECT2/S100A11/DLG3/CNKSR1/NDRG1/CNTNAP1/YBX3/FSCN1/CLDN11/TMEM65/SH3BP1/ARHGEF2/IQGAP3/ATP1A2/STX3/MPP3/MPP7/NECTIN1/DSC2/CDH24/PRKCD/AJM1/SIPA1L3/PARD6B/JAG1/ABI2/CDK4/TRPV4/PAK4/ANXA2/ITGA5/GJC1/FLNA/TJP3/ADAM17/FGFR4/PDLIM7/CDC42EP1/JCAD/NOTCH1/MICALL2/VASP/PRKCI/PLXDC1/CD2AP/RAB10/FRMD4A/CDH11/IQGAP1/RANGRF/FZD5/MARVELD3/LIMS1/VEZT/MYADM/PARD6G/EZR/PAK1/CLDN3/YWHAH/WNK4/VEGFA/ACTG1/OBSL1/CYTH2/ASH1L/SLC9A1/ILDR2/VCL/KIRREL1/SCRIB/ATP1B1/PARD3/PPP1R9B/MAGI3
GOBP_SIGNAL_RELEASE	GOBP_SIGNAL_RELEASE	289	0.348504842873579	1.29782816894899	0.0251509054325956	0.19099869264688	0.164350735301637	1814	tags=19%, list=12%, signal=17%	CHGA/OXTR/CFTR/SYT13/INHA/SNAP25/SYT8/PTGES/SSTR5/C1QTNF12/ADRA2C/KCNQ1/PDX1/SOX4/ILDR1/EFNA5/ADORA1/SCT/BMP6/NMB/LIF/SPP1/GABBR1/SELENOM/HNF1B/PFN2/ABCC4/ASIC1/CTBP2/KCNJ11/AACS/CPLX2/STX3/TRPM2/SYT3/DAB2/ALOX5/STX1A/OXCT1/SNCAIP/SUCNR1/MCTP1/P2RX4/RAB11FIP1/CDK16/TRPV4/HIF1A/KDM5B/GIT1/RAB11FIP5/BRSK1/ACVR2B/FAM3B/PPT1
GOBP_PHENOL_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS	GOBP_PHENOL_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS	26	-0.475201476232333	-1.67597633919029	0.0253260589634327	0.191920161212935	0.165143641442982	806	tags=46%, list=5%, signal=44%	DDC/ZEB2/DDT/RAPGEF2/GCH1/NR4A2/PAH/DAO/ALDH2/DBH/HAND2/PMEL
GOMF_HISTONE_BINDING	GOMF_HISTONE_BINDING	202	0.363419393101246	1.32927622657323	0.0253549695740365	0.191920161212935	0.165143641442982	5513	tags=50%, list=37%, signal=32%	UHRF1/HJURP/ASF1B/CHAF1B/CBX2/MLLT3/NCAPD2/MCM2/CKS2/PHF19/SCML2/NAP1L1/TONSL/NPM3/NCAPG2/PKN1/SPIN4/DNAJC9/YEATS2/ATAD2/CBX1/KDM5B/KMT5C/MTF2/SCMH1/NPM1/SMARCA4/PYGO2/PHIP/NASP/CBX5/CBX3/SPIN1/NCAPD3/RCC1/SAMD1/BAZ2A/SMARCC1/IPO9/LEF1/ZMYND8/VPS72/TP53BP1/CBX4/BRD9/RBBP4/ANP32E/SSRP1/TRIM24/BRD3/SUZ12/CKS1B/HAT1/WRAP53/PTMA/SET/JARID2/PHF6/TBL1XR1/MSH6/ING5/ANP32B/SART3/PHC2/ANP32A/STAT1/UHRF2/SBNO1/DEK/IPO7/SRCAP/RNF8/NAP1L4/MLLT10/BPTF/DNAJC2/TNKS/MLLT6/PRMT6/DPF2/BRD1/CARM1/L3MBTL3/PWWP2A/TSPYL2/SPIN3/JAK2/RBBP7/KMT2A/CHD8/CBX8/BRD4/USP3/CDYL/WDR5/PWP1/HINFP/MYSM1/TAF7/PHF10
GOMF_CARBON_CARBON_LYASE_ACTIVITY	GOMF_CARBON_CARBON_LYASE_ACTIVITY	44	-0.373030785255961	-1.48068261709394	0.0254814704608409	0.192563555274107	0.165697269771934	1497	tags=30%, list=10%, signal=27%	BCKDHA/MOCS1/CRY2/CLYBL/HMGCL/GOT1/HOGA1/MLYCD/ACMSD/CSAD/PCK1/ALDOB/PCK2
GOCC_TRANSPORT_VESICLE	GOCC_TRANSPORT_VESICLE	293	0.351756870679391	1.30881855873673	0.0255618634412983	0.192856985963616	0.165949761288565	1973	tags=17%, list=13%, signal=15%	CHGA/NTS/PCSK1/LAMP5/SYT13/SNAP25/RASSF9/FOLR1/SYT8/ARFGEF3/TMEM163/TGFA/KCNQ1/CTTNBP2/NRSN2/TMED3/RAB3D/FGFR3/UNC13D/GABBR1/SCAMP5/MAL2/PTPRS/AP1G2/STX3/SYT3/RAB27B/RAB3IL1/HLA-DQB2/SLC6A9/STX1A/MTMR2/SNCAIP/MCTP1/CDK16/SYNGR1/STX6/NKD2/ATP13A2/OVGP1/KDELR3/RAB11FIP5/ATP2B1/BRSK1/PLIN3/RAB3B/PPT1/HLA-DQA2/ANKRD27/FGFR4
GOBP_REGULATION_OF_B_CELL_ACTIVATION	GOBP_REGULATION_OF_B_CELL_ACTIVATION	149	0.381848379512506	1.36087014284596	0.0257466529351184	0.19393582730349	0.166878083702844	2497	tags=26%, list=17%, signal=21%	FOXJ1/INHA/IGHV2-26/IGHV3-49/IGHV3-73/IGHV4-31/IGHV3-43/TNFSF4/IL4I1/IGHV3-33/IGHV3-30/IGHV3-64/IGHV2-70/TGFB1/NSD2/IGHV2-5/TNFRSF21/SLC39A10/MMP14/VAV3/IGHV3-20/MSH2/PKN1/CTLA4/IGHV4-28/KMT5C/IL27RA/IGHV4-34/MIF/ADA/NFATC2/IGHV1-24/IGHV3-23/PELI1/IGHV3-74/IGHV3-48/CLCF1/RIF1
GOBP_RNA_EXPORT_FROM_NUCLEUS	GOBP_RNA_EXPORT_FROM_NUCLEUS	72	0.441211197183918	1.44576222402242	0.0260120231531778	0.195617159531191	0.168324838044875	5254	tags=61%, list=35%, signal=40%	DDX39A/NUP107/RAN/NPM1/NUP62/NUP155/ALYREF/SSB/THOC5/RAE1/NCBP2/NUP93/XPOT/NUP188/TPR/CPSF6/SMG5/HNRNPA1/XPO5/NXT1/THOC2/AKAP8L/NUP85/THOC1/DDX39B/CHTOP/AGFG1/PCID2/DHX9/TSC1/PABPN1/KHDRBS1/POLDIP3/NUP160/POLR2D/SRSF3/ZC3H11A/SMG7/THOC3/THOC7/RBM15B/HNRNPA2B1/NUP133/THOC6
GOBP_REGULATION_OF_CHOLESTEROL_BIOSYNTHETIC_PROCESS	GOBP_REGULATION_OF_CHOLESTEROL_BIOSYNTHETIC_PROCESS	17	-0.481505695210289	-1.51253107210325	0.026108246290988	0.196023078948518	0.168674123968178	1045	tags=35%, list=7%, signal=33%	APOB/APOE/SOD1/POR/CYP7A1/SEC14L2
GOBP_NEGATIVE_REGULATION_OF_SECRETION	GOBP_NEGATIVE_REGULATION_OF_SECRETION	108	0.404105348868066	1.3916145935431	0.0264270613107822	0.198096226949967	0.170458028316975	845	tags=14%, list=6%, signal=13%	CHGA/OXTR/INHA/TFF2/DRD4/ADRA2C/IL13RA2/ADORA1/SCT/NMB/LIF/GABBR1/STK39/ASIC1/KCNJ11
GOCC_RUFFLE	GOCC_RUFFLE	160	0.378688126195189	1.35618196409187	0.0266393442622951	0.199248523886205	0.171449557872136	5679	tags=47%, list=38%, signal=29%	EPS8L1/PACSIN1/TESC/EPS8L3/KIF18A/SH3YL1/S100A11/VIL1/PDE9A/AIF1L/FSCN1/SRC/ARHGEF2/RAB34/FGD6/MYO10/ITGAV/C2CD5/TRPV4/PDE4A/S100A6/ITGA5/CAPG/FGD1/ADAM17/NME1/FERMT1/RPS3/PDLIM7/JCAD/FGD3/KNSTRN/MYO6/CD2AP/CORO1C/IQGAP1/RINL/MYADM/ITGB1BP1/NCKAP1/EZR/PAK1/HIP1R/CSPG4/ARHGAP18/PLEKHO1/PIP5K1A/PPP1R9B/PLCG1/NME2/NF2/SNX5/WASF2/PLEK/WWC1/ALS2/KSR1/PIP5K1C/PTK6/APPL2/ITGB1/EPS8L2/ARF4/ABL1/CTTN/RAB22A/SLC9A3R1/ARFIP2/TWF1/CFL1/EEF1A1/RAC1/BCAR1/LIMA1/PACSIN2
