gene	conMean	treatMean	logFC	pValue	fdr
TWSG1	2.63663478	2.72293889278075	0.0863041127807485	0.499928571304912	0.515210485396837
DDX4	1.78070762	1.81495855467914	0.0342509346791444	5.55700949571018e-05	7.99170707841225e-05
CYP2C19	4.89389284	2.96109653382353	-1.93279630617647	3.20381125442668e-17	1.25440003591981e-16
SEL1L	4.8544158	4.94748491018717	0.0930691101871659	0.149308754089924	0.16213968833001
C6orf62	4.81765626	5.66783494505348	0.850178685053476	6.74293173154922e-20	3.6031649113596e-19
MPG	4.78686464	5.08827086625668	0.301406226256685	2.47805332731214e-06	3.93468363116091e-06
HPSE	2.33497606	2.3307671173262	-0.00420894267379657	0.135283785539638	0.147599021451534
NUDT15	4.17169302	4.40246839419786	0.230775374197861	0.00181301714174226	0.00233309737951768
FKBP9	4.47800094	5.25907259160428	0.781071651604278	2.4089716961414e-19	1.20489507316064e-18
PSME3	3.82733954	4.69887076590909	0.871531225909091	7.09642519711103e-24	8.45920698597594e-23
ETFA	7.48648386	7.33761663489305	-0.148867225106952	0.0434346951969822	0.0497482705750705
ACACB	5.71669414	4.92238831122995	-0.794305828770054	3.47598825671905e-09	6.79880519743121e-09
SCUBE2	1.85664026	2.08387038751337	0.227230127513369	0.0104251516146068	0.0125851256268719
FLII	4.21580034	4.7528654381016	0.537065098101604	7.01487042390606e-14	1.97018602398608e-13
HSP90AA1	8.15145296	9.00045458871658	0.849001628716577	6.55147822215959e-19	3.0863577139379e-18
HEXA	4.13746896	4.80821056639037	0.670741606390375	1.22690952532815e-18	5.58911389232777e-18
ULBP1	1.84795604	1.9636055344385	0.115649494438502	1.10152332876576e-05	1.66862554673091e-05
DDX31	2.9774341	3.51376694417112	0.536332844171123	6.60237463693727e-21	4.16860437227069e-20
ANKRD28	3.96960164	4.21517586061497	0.245574220614973	0.000437830688130682	0.000588818280794506
TRIAP1	5.88857904	6.26338425727273	0.374805217272727	4.03508089873609e-10	8.45194915307941e-10
SLC41A3	3.17732892	4.09772388831551	0.920394968315508	1.20122638059654e-27	9.82052754012288e-26
HTR1F	1.94437156	1.97439210545455	0.0300205454545455	1.08435712232027e-06	1.76816069068764e-06
CGRRF1	2.7323226	3.23118878157754	0.49886618157754	1.98559294389482e-15	6.43387471512214e-15
NOL4	2.17316312	1.93004000834225	-0.243123111657754	2.29848110840658e-13	6.17284391321232e-13
ABCB8	2.71646254	3.27643145315508	0.55996891315508	9.36600480701732e-20	4.9127031152247e-19
NPC1	2.89337098	3.65846922727273	0.765098247272727	1.76834504756343e-20	1.03924097173172e-19
OXR1	3.65137138	3.99303497703209	0.341663597032086	0.000157381350819221	0.000218817798171915
PRPH2	1.98326438	2.07008031248663	0.0868159324866311	0.00139562055336453	0.00180967650438475
ATP6AP2	5.43620548	5.97469918262032	0.538493702620321	6.77224223070758e-19	3.18356655794785e-18
COL7A1	2.29037776	2.81277326540107	0.522395505401069	7.39751390568157e-19	3.46643184768622e-18
SAP130	3.04891576	3.94629206973262	0.89737630973262	1.37357095977748e-23	1.51092805575523e-22
CSPG4	1.79231192	2.4411560052139	0.648844085213904	1.48140598908601e-25	3.10077229895657e-24
MAGEA12	1.8103848	2.51345569157754	0.70307089157754	8.49957014295451e-06	1.29531923865972e-05
STXBP1	2.28601172	2.77045697882353	0.48444525882353	2.11107329333496e-06	3.36651207799742e-06
SLC2A5	1.89760332	2.45028926069519	0.552685940695187	2.45385684501884e-12	6.05783049526311e-12
NEUROD2	1.85399572	1.86640309705882	0.0124073770588236	0.119835728038907	0.131688104723521
PTN	2.84224262	2.59505108080214	-0.247191539197861	9.35735674922022e-07	1.53377542777257e-06
PREPL	3.61266542	4.03552495529412	0.422859535294117	1.04475584718157e-10	2.29161370701634e-10
ACP2	5.8428564	6.08090414815508	0.238047748155081	0.00405938089604645	0.00507810670652575
KIF23	1.71397304	2.47111891965241	0.757145879652406	8.04484823851449e-26	1.91537617182659e-24
SAP30	2.61857248	3.19658448237968	0.578012002379679	1.01167609551301e-17	4.20128582588924e-17
SIAH2	5.82947578	6.2130251805615	0.383549400561497	0.000663230358013066	0.000880419860584522
GRAP	1.9982663	1.94414379048128	-0.0541225095187166	0.00262387504321109	0.00333622838358738
FABP4	2.55811298	3.62458423122995	1.06647125122995	4.89060041777692e-09	9.46924013376228e-09
NUP54	3.55231144	3.81241488005348	0.260103440053476	5.26189631578278e-07	8.78607375374467e-07
UQCRC2	6.48812124	6.47452279585561	-0.0135984441443853	0.895881756115602	0.900571702716412
CRMP1	2.50745412	2.87126449096257	0.363810370962567	0.000106101614421128	0.000149496819298425
RPS6KA3	4.44096788	4.88419172510695	0.443223845106952	3.74201947709521e-07	6.31389838417994e-07
HKDC1	2.20235482	3.28924708026738	1.08689226026738	5.800069521075e-11	1.2999749829905e-10
RGS3	3.55171912	3.6574334273262	0.105714307326203	0.157265087940713	0.17031909291078
RRAD	2.21388882	2.35723668877005	0.143347868770053	0.383305566927011	0.399402863355702
SYNGR1	2.466594	2.89509306032086	0.428499060320855	0.00229431706582665	0.0029328079077347
GCAT	5.75045482	5.54895616318182	-0.201498656818182	0.167799371252677	0.181106041822446
KLHL7	2.18560932	2.75480826379679	0.569198943796791	7.46784104588866e-20	3.9593901535615e-19
POLD1	2.4230827	3.4895038152139	1.0664211152139	1.56074904043988e-26	5.20230048083225e-25
COQ9	5.81014582	5.81170578590909	0.0015599659090908	0.872600458321854	0.877568011881696
CCNC	5.90551238	6.17968166532086	0.274169285320855	5.27014263600055e-05	7.5964702845615e-05
ITGBL1	2.47493684	2.6406540126738	0.165717172673797	0.606220182725035	0.6194046721032
GDI2	7.23669056	7.55089887561497	0.314208315614973	1.62599339483104e-07	2.82113526940534e-07
LYPD1	1.73879234	2.57760063128342	0.838808291283422	1.40743584653254e-17	5.72899398514803e-17
ECHDC2	7.72317916	7.29727957668449	-0.425899583315508	0.000614270388926599	0.000817023090707521
RPS6KA1	3.25786996	3.60620730692513	0.348337346925134	0.000177963482700731	0.000246580618462048
EIF2S1	4.65778036	4.98640119780749	0.328620837807486	2.29841503861397e-08	4.24016291480309e-08
PSMB7	7.26903552	7.74896633347594	0.479930813475936	1.48985938183899e-13	4.07806876968819e-13
CDC42EP4	3.83925212	4.46104003441176	0.621787914411765	1.62447388488899e-16	5.89280403499977e-16
IMPAD1	3.87842004	4.45563974139037	0.577219701390375	6.5071426461947e-11	1.4503555638112e-10
CD38	2.78076548	2.70357686200535	-0.0771886179946524	0.000139747736450539	0.000195129901370157
TSC22D2	3.20077028	3.05953259449198	-0.141237685508021	0.0709656369306849	0.0796492339274129
PRKAR2B	2.82990694	2.27294428008021	-0.556962659919786	6.95670423998223e-18	2.93731207226401e-17
EIF2AK2	4.27379106	4.59178563483957	0.317994574839572	8.9000501884712e-07	1.46122942964249e-06
S100A9	4.6890409	4.16344339505348	-0.525597504946524	2.82566723775835e-05	4.15708173069945e-05
TIMM9	3.65613112	4.5457868321123	0.8896557121123	9.02777211631994e-23	8.11213744694344e-22
ABCE1	4.3241681	4.53113391997326	0.206965819973262	0.00751273208560887	0.00919622540357305
THADA	3.10307808	3.5949417442246	0.491863664224599	1.05254960939914e-21	7.64569958866991e-21
ASCC1	3.20088546	3.49164288427807	0.290757424278075	9.73370182558792e-06	1.47931500731965e-05
ATP2A1	1.89266668	2.08404862045455	0.191381940454546	1.45302519780603e-17	5.90366677655044e-17
FGG	12.48382122	11.4142177293048	-1.06960349069519	4.75914612390186e-13	1.24077738230298e-12
EVX1	2.03415272	2.18590846604278	0.151755746042781	4.41164208177099e-15	1.38135535300543e-14
SLC22A7	6.88583002	5.77453659304813	-1.11129342695187	3.81731030089553e-05	5.55765648389817e-05
LAPTM4B	4.80553534	6.44957256139037	1.64403722139037	1.65820939487211e-16	6.01024357197593e-16
IDE	3.82398218	4.34720359772727	0.523221417727272	4.28160964077254e-15	1.34397505177483e-14
C14orf93	2.1952629	2.82587577933155	0.630612879331551	6.00484863221956e-27	2.61284866839386e-25
EML3	3.32081242	3.77546546893048	0.454653048930481	1.88274186999927e-14	5.58062380459851e-14
POLL	3.05285848	3.7017305344385	0.648872054438503	3.22086033428477e-22	2.54698830194605e-21
SET	6.63981066	7.23450071965241	0.594690059652407	1.35827706734301e-13	3.72598178131702e-13
CD74	8.78004674	9.1502006978877	0.370153957887702	0.0195275999727081	0.0230197905457001
RNF7	4.37154824	5.06470149874332	0.693153258743315	2.92210859070684e-23	2.94982687791012e-22
POT1	3.1812945	3.54919322085561	0.367898720855615	8.95144080747914e-11	1.97472718912246e-10
AP1S1	3.98401634	4.86215790965241	0.878141569652406	4.10321084835752e-25	7.12056216572534e-24
RAB11FIP1	2.87848584	3.16305422601604	0.284568386016042	0.142163493057718	0.154741852640644
LIG3	2.43290782	2.93879640291444	0.505888582914439	1.8007199918901e-24	2.56544511102665e-23
CPSF1	3.80824206	4.92357744494652	1.11533538494652	5.9599148537506e-26	1.50411222580512e-24
ERCC5	4.206203	4.63718566820856	0.430982668208555	2.86198305564862e-09	5.6327754747202e-09
UBE2W	3.39963838	3.71806010839572	0.318421728395722	1.54629579303304e-06	2.49150506017162e-06
MYH7B	1.75986868	1.94739948435829	0.187530804358289	1.39269644780362e-06	2.25140697720523e-06
GJA4	3.46961668	3.69345441783422	0.223837737834224	0.00805223862133131	0.00982802594199523
HSPB2	2.2117909	2.32790824639037	0.116117346390374	0.0869507762492487	0.096839768832381
IDS	3.40698326	3.43621698320856	0.0292337232085562	0.815874418577584	0.822955206040402
NR1I2	5.47933126	4.38647135914438	-1.09285990085562	1.57773991909853e-10	3.41994321540949e-10
TRAF3	2.55070494	3.04284192548128	0.492136985481283	8.76638272489732e-16	2.94088335013361e-15
AP4M1	2.17582548	2.77438490727273	0.598559427272727	9.56262443309522e-27	3.67246354858826e-25
ZNF562	2.95261362	3.43617080596257	0.483557185962566	7.25363119657672e-17	2.72760001529852e-16
ABL2	2.12650074	2.60800143278075	0.481500692780749	2.10177604241087e-20	1.22218484414847e-19
BAX	3.21083176	4.25174310994652	1.04091134994652	7.51766867929754e-23	6.83164274117646e-22
DAD1	7.14827816	8.0817466265508	0.933468466550801	4.66488446249906e-25	8.00095620529208e-24
EGLN1	4.12749068	4.76793524032086	0.640444560320855	1.14718406115937e-12	2.90179748345381e-12
RNASEH2B	2.446793	2.8224070209893	0.375614020989305	1.69263540706296e-16	6.12747891417505e-16
NUDT3	3.45041894	3.87263490975936	0.422215969759358	1.11479022930039e-15	3.70325012990235e-15
PLEK	3.69847768	3.44744514141711	-0.251032538582888	0.00120696088231119	0.00157335972158423
PPIL2	2.93052156	3.56144189459893	0.63092033459893	7.99337319734048e-20	4.22281491938448e-19
IGHD	2.6974678	2.32131502069519	-0.376152779304813	1.32528118646132e-08	2.49121275165202e-08
FBXL15	3.19861962	3.62476229687166	0.426142676871658	4.10020631975078e-11	9.27456744877432e-11
FOXJ2	3.04769076	3.43524417617647	0.387553416176471	1.70325978440735e-11	3.96231068624444e-11
PCGF2	2.75354524	3.49772551874332	0.744180278743315	2.94392107711882e-21	1.98501182245729e-20
ARFGAP1	3.43684352	4.41134602090909	0.974502500909091	3.91787502499833e-27	1.98888448826496e-25
CYSLTR1	1.73142678	1.77858577558824	0.0471589955882352	0.107327845135848	0.118488545942375
ADAM15	2.59183914	3.67373252029412	1.08189338029412	1.4228208634692e-26	4.89018548133208e-25
KEAP1	4.79543448	5.44182826903743	0.646393789037433	2.50072688280854e-22	2.02094424115717e-21
CAMKK2	3.694435	4.11796059256684	0.423525592566845	3.7009153601147e-12	9.00060170041111e-12
NDUFB2	6.4908107	6.92765293716578	0.436842237165775	2.30615179243691e-11	5.30060858251242e-11
TOP2A	1.70172376	4.15472307251337	2.45299931251337	1.84887654947236e-27	1.29049363661038e-25
TRIB2	3.0193544	3.68849453882353	0.669140138823529	7.16734810054345e-09	1.37121909837774e-08
PARD6B	2.19552248	2.43354389518717	0.238021415187166	1.53590841084029e-05	2.30177790854297e-05
CD7	2.5743295	2.83272470163102	0.258395201631016	0.471862028417173	0.487252431261268
DYNLT1	5.9898723	6.52107967347594	0.531207373475936	2.31742822200352e-10	4.9539795462142e-10
FKBP5	3.85597588	4.1788915992246	0.322915719224599	0.012038322158419	0.014445659506224
QRICH1	4.2561257	4.8492064157754	0.593080715775401	6.3015847708555e-21	3.99296257395743e-20
ZNF467	2.4741786	3.11312751582888	0.638948915828877	2.1568124451258e-10	4.62967784393589e-10
PDE9A	2.6256846	2.90698389216578	0.281299292165775	0.714691130673574	0.725033508354161
PAEP	1.71518978	2.20287784379679	0.487688063796792	4.37978809779981e-12	1.05816926334425e-11
GPR1	1.89977266	1.97601300435829	0.0762403443582889	5.78548092227146e-07	9.62575870906457e-07
LIG1	2.7464435	3.80143939871658	1.05499589871658	9.54235081494377e-25	1.46842482140067e-23
SYNGR2	5.06404536	5.96642065245989	0.902375292459893	1.05254960939914e-21	7.64569958866991e-21
FGFR3	4.27999116	4.86470911957219	0.584717959572193	3.35374312368769e-06	5.26455291900353e-06
DUSP22	4.22556926	4.90589435911765	0.680325099117646	4.72379690916875e-18	2.02059554957325e-17
AGBL2	2.19908524	2.49350039526738	0.29441515526738	7.698060309381e-05	0.000109513555665586
PPIC	4.93739692	5.6902744705615	0.752877550561497	9.03415172932248e-16	3.02496824204342e-15
TTLL7	2.07891534	2.24811068446524	0.169195344465241	0.0826245666175047	0.0922192060819332
LRP1	5.87487634	5.88795448355615	0.0130781435561493	0.646269626777969	0.658495744991325
MYBPC3	2.3849844	2.43003502243316	0.0450506224331551	0.0400793653918253	0.0460844876992961
SPR	5.833589	6.30386121125668	0.470272211256685	3.06070910542196e-10	6.47085771378463e-10
GPR15	2.07213602	1.99783601826203	-0.0743000017379678	0.00108457246107403	0.00141842294176294
AJAP1	1.9050423	1.9018540959893	-0.00318820401069519	7.72649655369132e-12	1.83660236971893e-11
PQLC3	3.08142124	3.2300977473262	0.148676507326203	0.0254473855451598	0.0296930986156402
PDE3A	2.0292283	2.18682616628342	0.157597866283423	0.198470325227002	0.212882620853687
UBAP2	3.8195157	4.6256320844385	0.806116384438503	4.33583791492767e-21	2.8285418244133e-20
KLF12	2.98596616	2.90793793665775	-0.0780282233422458	0.0593531646780901	0.0670589029932937
PARP2	3.46185998	4.30653096409091	0.844670984090909	1.52028638500227e-25	3.152274563081e-24
TRIP10	2.97140558	3.65374127342246	0.68233569342246	8.06681416860732e-15	2.46468936531679e-14
TRAK2	3.91260316	4.26261225262032	0.350009092620321	2.84099880959698e-05	4.17824550202633e-05
DCUN1D1	4.14434314	4.35832239882353	0.213979258823529	0.000988589602637	0.00129712001783907
CNIH4	3.5450594	5.26745556676471	1.72239616676471	1.23409776627832e-27	9.82052754012288e-26
KCNJ9	1.8279104	1.86983908435829	0.0419286843582889	1.85414773260482e-08	3.44575782076549e-08
UPB1	7.48766752	6.5679718905615	-0.919695629438502	0.000158159702981067	0.000219830787794141
ABCA5	4.54612088	4.95392999863636	0.407809118636363	1.72664098092163e-06	2.77046680916998e-06
RPS15	8.49333552	9.19898782748663	0.705652307486631	8.80191253805121e-15	2.67817063205671e-14
TMEM63A	3.66865764	4.04107987818182	0.372422238181818	2.9941560310846e-06	4.72274646831612e-06
ICK	2.8485019	3.52385762278075	0.675355722780749	5.54952754440042e-13	1.43835025820683e-12
ZZEF1	2.7351595	2.98321112005348	0.248051620053476	3.55307762043402e-07	6.00082879948254e-07
PCGF1	3.56296294	4.3970423944385	0.834079454438503	1.76390340451424e-28	4.19443050011291e-26
MAP4K2	2.12245012	2.71132010639037	0.588869986390375	1.10379260370325e-21	7.97203603312413e-21
GRIK5	2.3033775	2.41700899483957	0.113631494839572	7.07068607471651e-05	0.00010088090792759
ASH2L	4.64893884	4.79970000368984	0.150761163689839	0.102328664679802	0.113181704873114
OMD	1.95688416	1.94115473542781	-0.0157294245721926	3.67554101887274e-05	5.3609732198981e-05
AGPAT2	6.45596016	5.9669837163369	-0.488976443663102	3.75672071275917e-05	5.47395480960108e-05
ANKRD27	2.9846392	3.91879774454545	0.934158544545455	1.12404739289754e-22	9.90889283579239e-22
ERF	4.47820336	5.08205585256685	0.603852492566845	1.80316590211859e-12	4.495445784198e-12
BRAP	2.92040792	3.38134825770053	0.460940337700535	1.23074094588575e-24	1.83324363828142e-23
GALC	3.21084022	3.09516779457219	-0.115672425427808	0.0657530843506754	0.0740434719619474
FUT1	2.21521308	2.57017376775401	0.354960687754011	5.47866899541057e-10	1.13518844092098e-09
PPEF2	1.6702251	1.66381080152406	-0.00641429847593566	0.183169444054082	0.19706890369424
TBP	3.0545213	3.58602084080214	0.531499540802139	2.27861732371286e-16	8.13541908664337e-16
ABHD8	3.33154504	3.78687811796791	0.455333077967914	1.68893622171383e-11	3.93209637490729e-11
EZH2	2.07041198	3.33805853708556	1.26764655708556	4.58893645171679e-28	5.19667636897621e-26
SERTAD3	3.45363354	3.98078067716578	0.527147137165775	6.14366459156075e-11	1.37419572897584e-10
CTSC	4.51314178	5.22468707647059	0.711545296470589	2.92327201800699e-07	4.97423651224345e-07
RAC2	3.93183102	4.00841713957219	0.0765861195721924	0.827344136101058	0.833953070202059
NUP153	4.71776794	5.09495440090909	0.377186460909091	1.00714673677472e-05	1.52933249543254e-05
RRAGB	2.33632556	2.83961242491979	0.503286864919786	2.4929720773353e-17	9.86136245369579e-17
DDIT3	4.813437	5.84686617513369	1.03342917513369	3.17611575742739e-17	1.2441077820557e-16
CXorf57	1.9064997	2.1985868565508	0.292087156550802	6.3123661032518e-08	1.12458914461523e-07
SOS1	3.18536176	3.58897927780749	0.403617517807486	7.00548831258107e-11	1.55711082398252e-10
HIGD2A	5.46312354	6.13154218510695	0.668418645106952	2.60036309857574e-17	1.02677725747517e-16
RUNX1T1	1.97871638	2.01015764842246	0.0314412684224596	0.536118972186547	0.55090028866028
ZFP30	2.15181714	2.39434565957219	0.242528519572192	7.42584799001866e-05	0.000105760263295445
CENPQ	1.95694608	2.67323383887701	0.716287758877005	3.93199621514378e-18	1.69338481561994e-17
CD1C	2.76585086	2.66848139192513	-0.0973694680748665	0.0059257063573171	0.0073062205826608
APBB2	2.7754456	2.97883545235294	0.203389852352941	0.000234735473073352	0.000322009385565603
G6PC3	3.3346364	4.03159031705882	0.696953917058823	3.38541972178465e-24	4.3911031428082e-23
TMED5	5.86085606	6.06207409406417	0.201218034064172	0.00362418926681144	0.00455693434786412
PLA2G5	2.68501958	2.48845578524064	-0.196563794759358	0.000109361228405973	0.000153966804352878
PPFIA3	2.21209236	2.66352389109626	0.451431531096257	5.86570081892564e-19	2.7781091331673e-18
CLEC1B	5.5676686	2.66739231409091	-2.90027628590909	2.26484583846014e-29	1.53887563777834e-26
COL11A1	1.7659423	1.99112184660428	0.225179546604278	0.000180958081882205	0.000250651205467385
STX17	3.09854434	3.05882100315508	-0.0397233368449199	0.352591340738398	0.368398310000268
AGA	3.77802246	4.26619149229947	0.488169032299465	4.44214800513805e-09	8.62741717884441e-09
TRIM3	2.24092558	2.63004208208556	0.389116502085562	1.23888215736164e-22	1.08454371615217e-21
ASNSD1	5.30250462	5.76691176860963	0.464407148609626	2.32570883192046e-16	8.28680359514055e-16
DGCR6L	4.4878802	4.52927587874332	0.0413956787433154	0.595959364071055	0.609695281774337
SHANK2	2.6445542	2.97873768435829	0.334183484358289	1.26128960247184e-07	2.20395075343892e-07
INHBC	5.13883034	4.22786229342246	-0.91096804657754	5.8800879023439e-09	1.13255160142616e-08
MOGAT2	4.93695046	3.29152585379679	-1.64542460620321	4.68525377331113e-20	2.57368448878465e-19
SLC25A37	3.1293287	3.07118418045455	-0.0581445195454542	0.0888959226772057	0.098943760711663
KHDRBS3	2.9452033	3.46000266951872	0.514799369518717	6.01654942370646e-10	1.24255742482112e-09
RPIA	3.348113	4.23592692874332	0.887813928743315	2.63112155408932e-24	3.51599042167488e-23
MCAM	3.23852532	4.35297865695187	1.11445333695187	8.29587657511556e-22	6.15260098975615e-21
XRCC4	2.23769152	2.6948894726738	0.457197952673797	1.5272786721619e-18	6.84447108635518e-18
ATP6V0A2	2.3232976	2.54966720855615	0.22636960855615	6.72420078242031e-11	1.49760124838927e-10
WBP2	5.27701106	5.66525541045455	0.388244350454545	3.30828000251276e-07	5.60883632671693e-07
PRKDC	3.01871702	3.9306381986631	0.911921178663102	2.86585137429621e-20	1.63421983144987e-19
ASB8	3.98511098	4.40588990489305	0.420778924893048	6.23960160870843e-13	1.61200353933084e-12
MED8	4.29245764	4.90357712168449	0.611119481684492	1.72803841982067e-20	1.01962347109392e-19
P2RY2	2.24427866	2.4965754040107	0.252296744010695	6.00555676253253e-05	8.61014167885893e-05
GDAP2	2.50380232	2.67803830542781	0.174235985427807	7.65490738397338e-06	1.1702293639679e-05
GLP1R	2.06275224	2.18668784013369	0.12393560013369	1.71983719069393e-09	3.44006383727343e-09
MID1	3.0304799	3.73053425860963	0.700054358609626	1.62932882244712e-10	3.52828180649066e-10
CRYZ	7.63466042	7.67242113989305	0.0377607198930479	0.345006105629168	0.360771745119266
HEXIM1	4.43451248	4.65989831435829	0.225385834358288	0.001088009210784	0.00142270693691415
FKBP1B	2.61256308	2.90408285748663	0.291519777486631	0.333824963749663	0.349700652846392
NAT10	3.86013522	4.61376675179144	0.753631531791444	1.94281709005284e-24	2.72828352248597e-23
EYA3	2.3159547	2.62733033764706	0.311375637647059	1.00616956442291e-11	2.37126354390277e-11
MYB	1.73948738	1.83278129823529	0.0932939182352941	7.2878244454051e-08	1.29367671475609e-07
NTHL1	4.34955164	4.53269075112299	0.183139111122995	0.0211211309716175	0.0248320178187538
CENPA	1.81976106	2.73071275933155	0.910951699331551	1.72857745000582e-27	1.22148196927211e-25
GGH	6.70774716	7.48182374125668	0.774076581256685	2.73898737624192e-10	5.81434162325039e-10
ARMC6	4.6809043	4.45308265427807	-0.227821645721925	0.00223863659238292	0.00286453382884519
CUL2	3.33976292	3.90479799090909	0.565035070909091	2.31156064857285e-18	1.01632728764778e-17
FGF18	1.92733332	2.02447682497326	0.0971435049732621	0.00400893177846904	0.00501855079353983
LAG3	2.59280742	2.5685521878877	-0.0242552321122997	0.000105567339867485	0.000148815243065671
ITFG2	2.66494174	3.17762722858289	0.512685488582887	3.94829137205124e-20	2.18106677231574e-19
ADRA1D	1.82479216	1.97077912037433	0.145986960374332	2.156947902604e-05	3.20314741487914e-05
SLC25A30	2.8807674	3.05400485663102	0.173237456631016	0.0731040191231745	0.0819451650615039
GPKOW	4.10178884	4.87043995045455	0.768651110454545	2.13740081117882e-22	1.74488552358064e-21
PJA1	3.23708156	3.85732943745989	0.620247877459893	2.8639160650073e-14	8.35159148306685e-14
ACTL6B	1.8335763	1.89997884695187	0.0664025469518716	5.4871120447002e-07	9.14484163978054e-07
SETDB1	2.89882512	3.69309598877005	0.794270868770053	6.34302846871573e-25	1.04725178437694e-23
HSPBAP1	2.99685356	3.53402503358289	0.537171473582888	2.84149374394788e-18	1.23822961224922e-17
RNF123	4.30552596	4.60018513930481	0.294659179304813	1.37562169718913e-06	2.22584107918512e-06
GNAI3	3.76217432	4.10372631994652	0.341551999946524	2.26263288369132e-10	4.84270323761702e-10
MAP2K4	3.86095572	3.68352253756684	-0.177433182433155	0.000962973689007153	0.00126557753236128
ZNF668	2.00486788	2.34615654096257	0.341288660962567	1.86186076470399e-19	9.43538120576482e-19
NCAPH2	3.20170992	4.08174208131016	0.880032161310161	1.20384343304685e-25	2.63206659507496e-24
TWISTNB	2.37717384	2.65354369639037	0.276369856390374	6.42173388526495e-09	1.23364887795879e-08
GON4L	2.8317605	3.42623634058824	0.594475840588235	1.01566502359578e-21	7.40211976354911e-21
ZFPM2	2.35165862	2.05801666614973	-0.293641953850267	3.36560969670424e-10	7.08832390343075e-10
RANBP3	3.25252796	3.76277924786096	0.510251287860962	2.65619673051808e-22	2.12712472535505e-21
PRPF19	5.15899192	5.87995934903743	0.720967429037433	3.67643805525862e-22	2.87634874597869e-21
PXMP4	3.70682698	4.53055492628342	0.823727946283423	6.77305976418807e-22	5.100293000603e-21
CLCNKB	2.16074136	2.23166568919786	0.0709243291978612	0.0425450606402585	0.0487672619563202
BMP1	3.38577914	3.53480394550802	0.149024805508021	0.0533271784523909	0.0605816810077862
DLC1	4.12942978	3.58588385026738	-0.54354592973262	1.55256287274313e-10	3.36865336648e-10
ATRX	2.40665292	2.74156150451872	0.334908584518717	4.22590617441759e-06	6.58099951315772e-06
ITGAM	2.5062437	2.78610809657754	0.27986439657754	0.018833030298069	0.0222455411370478
MPP1	4.5589029	4.80935329917112	0.250450399171124	0.0142535723157436	0.0169930900614068
ARMCX3	4.68991644	4.42794041064171	-0.261976029358289	0.349418091389335	0.365125990919436
PLA2R1	1.89438126	1.84003531989305	-0.0543459401069519	8.17365209510016e-09	1.55766707564228e-08
TUBA8	1.84919528	1.93844163906417	0.0892463590641712	2.84101521979816e-06	4.48760504944155e-06
TRPV6	2.43211354	2.37562918850267	-0.0564843514973261	6.08298617029816e-16	2.07937371680509e-15
ST6GALNAC2	2.24030022	2.56256735328877	0.32226713328877	4.04750377532861e-05	5.88213241978901e-05
POLR2H	4.77553912	5.59760553328877	0.82206641328877	1.0448966095807e-22	9.25734378377766e-22
RBBP8	3.3862062	3.91038536184492	0.524179161844919	1.4995052870638e-06	2.41743570006106e-06
ZBTB20	4.27757444	4.35926666411765	0.0816922241176465	0.663124260883297	0.675201913127627
IDI1	6.3146634	7.10622687074866	0.791563470748663	2.76082795573514e-10	5.85929681235187e-10
NEU3	2.10007806	2.4757814771123	0.375703417112299	1.27898391084886e-17	5.2472201042861e-17
USP19	3.16417842	3.6240916368984	0.459913216898396	2.18723647142564e-16	7.81864012630622e-16
EIF1AX	5.00623712	5.30093821596257	0.294701095962567	2.14011552317449e-05	3.17921971345447e-05
UMPS	3.53359868	3.97812604981283	0.444527369812834	3.46388534522212e-13	9.14967082964922e-13
TRPV4	3.04658628	2.48496222754011	-0.561624052459893	3.52898628843791e-10	7.42002758528257e-10
SLC38A4	8.82956618	7.37103001660428	-1.45853616339572	7.70254996956606e-14	2.15442127552809e-13
GTF3A	7.11876196	7.48535214882353	0.36659018882353	2.77444550247372e-07	4.73467486927171e-07
PSMB3	7.38477746	8.1476403768984	0.762862916898396	6.29876467475791e-20	3.39043195442636e-19
GSR	4.78948046	5.223716045	0.434235585	4.11253406472078e-05	5.97369074061481e-05
HIPK2	3.24797598	3.51691343967914	0.268937459679144	0.000395307150046123	0.000533824806047608
FOLR2	4.5101782	4.22485532529412	-0.285322874705883	0.00793585821478596	0.00969401681803407
PRELP	4.0363767	3.29432190949198	-0.742054790508021	9.87890414780443e-10	2.01153435540702e-09
IL1RAPL1	1.84074778	1.90920512387701	0.0684573438770053	0.029019354391701	0.0337451233994069
POLG2	2.54406276	3.3217331081016	0.777670348101604	1.24649596793644e-26	4.49399954480921e-25
REXO4	3.16619606	4.00811686221925	0.841920802219252	7.30026762044724e-25	1.17242297984383e-23
GTF2B	4.67188848	4.99212890320856	0.320240423208556	1.70348093445502e-07	2.95094407572236e-07
LIMS2	4.09151072	4.12358004989305	0.0320693298930488	0.280371013805045	0.296446871551348
BMP4	2.57361894	3.25516496401069	0.681546024010695	3.3370169587367e-08	6.07374217937797e-08
CALCA	1.93909542	2.20489590152406	0.265800481524064	0.1273425266171	0.139538089270419
NRAS	3.29997342	4.29208285427807	0.992109434278075	7.64046030486608e-17	2.86330869210361e-16
EXTL1	1.87402062	1.96098203451872	0.0869614145187165	2.13963402062532e-13	5.77256789987277e-13
LBR	5.47598056	6.43692303516043	0.960942475160428	2.60238057090023e-16	9.23165766375973e-16
CEP72	2.00477446	2.6977008997861	0.692926439786096	1.82704281563599e-23	1.95852781438261e-22
